lat,lon,date,nearest_station,temperature,humidity,wind_speed,feels_like,temp_min,temp_max,pressure,wind_deg,wind_gust,clouds_pct,visibility_m,rain_1h_mm,rain_3h_mm,snow_1h_mm,snow_3h_mm,weather_main,weather_description,timestamp_utc
41.0,-65.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-65.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-64.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-64.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-63.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-63.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-62.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-62.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-61.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-61.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-60.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-60.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-59.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-59.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-58.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-58.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-57.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-57.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-56.5,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-56.0,2025-08-13 08:21:53,Halifax,22.18,92,3.09,22.86,20.68,23.03,1014,110,,100,2414,0.0,0.0,0.0,0.0,Mist,mist,1755093771
41.0,-55.5,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.0,-55.0,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.0,-54.5,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.0,-54.0,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.0,-53.5,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.0,-53.0,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.0,-52.5,2025-08-13 08:21:53,St. John's,25.94,51,9.77,25.92,25.13,26.22,1018,280,12.35,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755093901
41.5,-141.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-140.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-140.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-139.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-139.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-138.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-138.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-137.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-137.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-136.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-136.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-135.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-135.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-134.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-134.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-133.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-133.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-132.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-132.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-131.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-131.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-130.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-130.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-129.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-129.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-128.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-128.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-127.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-127.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-126.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-126.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-125.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-125.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-124.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-124.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-123.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-123.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-122.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-122.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-121.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-121.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-120.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-120.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-119.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-119.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-118.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-118.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-117.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-117.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-116.5,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-116.0,2025-08-13 08:21:53,Victoria,16.15,83,16.98,15.99,14.08,17.66,1011,280,,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093771
41.5,-115.5,2025-08-13 08:21:53,Kelowna,21.2,59,1.3,20.92,21.2,21.97,1007,236,2.26,63,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093578
41.5,-115.0,2025-08-13 08:21:53,Kelowna,21.2,59,1.3,20.92,21.2,21.97,1007,236,2.26,63,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093578
41.5,-114.5,2025-08-13 08:21:53,Kelowna,21.2,59,1.3,20.92,21.2,21.97,1007,236,2.26,63,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093578
41.5,-114.0,2025-08-13 08:21:53,Kelowna,21.2,59,1.3,20.92,21.2,21.97,1007,236,2.26,63,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093578
41.5,-113.5,2025-08-13 08:21:53,Kelowna,21.2,59,1.3,20.92,21.2,21.97,1007,236,2.26,63,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093578
41.5,-113.0,2025-08-13 08:21:53,Kelowna,21.2,59,1.3,20.92,21.2,21.97,1007,236,2.26,63,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093578
41.5,-112.5,2025-08-13 08:21:53,Calgary,15.14,84,1.08,14.9,13.36,15.82,1004,3,1.11,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093768
41.5,-112.0,2025-08-13 08:21:53,Calgary,15.14,84,1.08,14.9,13.36,15.82,1004,3,1.11,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093768
41.5,-111.5,2025-08-13 08:21:53,Calgary,15.14,84,1.08,14.9,13.36,15.82,1004,3,1.11,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093768
41.5,-111.0,2025-08-13 08:21:53,Calgary,15.14,84,1.08,14.9,13.36,15.82,1004,3,1.11,0,10000,0.0,0.0,0.0,0.0,Clear,clear sky,1755093768
41.5,-110.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-110.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-109.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-109.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-108.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-108.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-107.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-107.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-106.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-106.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-105.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-105.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-104.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-104.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-103.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-103.0,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-102.5,2025-08-13 08:21:53,Regina,14.7,84,5.66,14.42,13.99,14.99,1012,130,8.75,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755093773
41.5,-102.0,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-101.5,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-101.0,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-100.5,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-100.0,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-99.5,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-99.0,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-98.5,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-98.0,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-97.5,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-97.0,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-96.5,2025-08-13 08:21:53,Winnipeg,13.86,86,0.45,13.55,12.8,16.1,1017,208,0.45,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093769
41.5,-96.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-95.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-95.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-94.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-94.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-93.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-93.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-92.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-92.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-91.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-91.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-90.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-90.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-89.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-89.0,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-88.5,2025-08-13 08:21:53,Thunder Bay,17.04,82,2.57,16.94,17.01,17.04,1015,300,,75,10000,0.0,0.0,0.0,0.0,Haze,haze,1755093468
41.5,-88.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-87.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-87.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-86.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-86.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-85.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-85.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-84.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-84.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-83.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-83.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-82.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-82.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-81.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-81.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-80.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-80.0,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
41.5,-79.5,2025-08-13 08:21:53,Toronto,23.51,86,3.09,24.16,22.34,24.13,1011,270,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755093384
